ifile,name,num_valid,voxelization_time,scn_time
1468,0ffc384fc61a4742a78d179f07ea1c9d.bin,110494,1.552320,28.313280
1469,fc41e402ca524cffba42a793170b751a.bin,91463,1.403936,21.441792
1470,5e4e25f87ec84942ac459a55fe064330.bin,67211,1.393440,15.737888
1471,2d94f61ccf0b418fb9cc4f7014ca02a2.bin,91421,1.396384,21.450048
1472,72b648d534ba4135afa2b31f8aad0f65.bin,79374,1.345120,18.710625
1473,21971c1ec4644d608f8c08bbfd4059f7.bin,65019,1.195520,14.443392
1474,895d801ecf3e40019e43a0d5b80bb453.bin,122353,1.507616,31.636383
1475,f086b86de2f44ddf923500d35b47b354.bin,73182,1.318112,17.154432
1476,511bbef91402409aa45e8e0831320dc8.bin,61506,1.195168,13.836608
1477,4e04d32a9949430287c14d49851f6f55.bin,12767,1.023744,5.895168
1478,3a064c48e47b489a8b442b8081f877b6.bin,31124,1.223840,9.751936
1479,b38d8cf878e54d3a8f025af620fa2f97.bin,87260,1.357248,15.969568
1480,e2f2f4b0a2424cfe9f709587c7e1ef8d.bin,111722,1.421824,30.033953
1481,7c9bf8de5a684231b9e501a03c481acf.bin,104724,1.490272,25.981440
1482,75cb3f7063eb48a0acab0094d6a971c4.bin,102195,1.379328,24.271423
1483,2fd7d4c5a1c14f2baceb354cc049866c.bin,85571,1.358464,19.361376
1484,bc0040070bcc4233a057bb293f5f6444.bin,109726,1.488928,28.231136
1485,c086941272e24fefad3e65d65760aed4.bin,109513,1.481632,28.255808
1486,f65bc5ee29144c93b0d658d83a96bbc8.bin,71171,1.168640,18.395424
1487,42e802854cf34097a57b857663c6ddf7.bin,105922,1.482816,24.453888
1488,8855fe65f4964e3e857cc84222b54d66.bin,99808,1.461280,21.986113
1489,ce89081ab6de4d0c92c33f910c0db5f1.bin,35334,1.218624,10.371904
1490,813b2581a9664b559f0194b4fcfcb52e.bin,79997,1.325440,17.928160
1491,b9b511c212f041358c3654276401f8ab.bin,104266,1.389984,27.252705
1492,aab42793af6b4563a8ef228423189163.bin,106564,1.488160,27.248608
1493,8b57f73177694aee8d393b945df0cd38.bin,96380,1.457664,18.844736
1494,cf3966a0bfcc4df0814820f23117e613.bin,89425,1.444832,18.648352
1495,f06ba08d5dab4f7bb4523d369a769fc2.bin,103242,1.359168,27.479073
1496,5001ffaf66384b63a0e51b5083a3bc30.bin,66981,1.297728,13.453376
1497,cc70e72a73be45ffbe47258b81d70436.bin,97315,1.462496,20.486464
1498,378d5e91029d490684ccc9f9208b60e0.bin,80246,1.309632,18.714209
1499,733995d097654865a7bea928efe971af.bin,66421,1.316704,14.268224
1500,ca68f0367d7749bba32868d90d1288cd.bin,36360,1.243296,10.337440
1501,b4068a122d9b4c0ba96aa0bc580ab0d1.bin,73843,1.485312,15.474656
1502,0562be5d8f284bd38d811469f02c857f.bin,76768,1.287136,14.791232
1503,5a398aba25c34fa8be1598ffd806ded9.bin,33660,1.252704,10.102112
1504,2b2bd3906bbb4733b6202793e793b4d1.bin,75663,1.405600,19.136320
1505,3ee6b750a56946279f5ad605fd643204.bin,68142,1.171040,14.472608
1506,97d92ade9a3b44ae8fbfb1132ac18b0e.bin,72285,1.398688,14.044640
1507,fd8420396768425eabec9bdddf7e64b6.bin,17396,1.159776,8.560864
1508,c132612edfff47ae9f35ae4d058af5bc.bin,94269,1.415040,21.658943
1509,1525755f9f8948f1a2f056039971fd70.bin,101388,1.528416,17.795391
1510,573172be3eda4aae94e875fe4403c57b.bin,100358,1.489504,24.773344
1511,0e8782aa721545caabc7073d32fb1fb1.bin,102570,1.488576,20.641376
1512,263b981856fa4e8ca2f54e84710635bd.bin,80373,1.436544,16.817535
1513,e35b8b29c8b742ecbff086c39c87875a.bin,103782,1.417536,25.998272
1514,633049746c5144be865a83acb22fcf37.bin,99155,1.472928,21.065504
1515,c6b4dc34a13b4049852f948482a6a6a0.bin,100070,1.313408,23.388000
1516,aae0304d89854d818cb48c0aa52a4ebd.bin,98501,1.414560,23.530687
1517,12404ec129124d9a9bb72860e3c9c02b.bin,111281,1.512928,28.278944
1518,b4e7cdf41c2e479c9d9296a5868e0711.bin,113913,1.488384,30.213280
1519,586d6516ca7e4c528a6a59eb470e17a8.bin,36926,1.246560,13.424064
1520,a3a83aabf393401697bc995d75363802.bin,31986,1.217600,9.999264
1521,72cf72aa387f47c68347d9a108e698f3.bin,88285,1.406816,17.798464
1522,a474fc3cae054873a4db787ed25e497a.bin,86559,1.416032,17.728256
1523,4b9f0142681249f9896800b278a1fd0d.bin,72885,1.264608,15.153024
1524,5fcbd73f4fdb4b0faaf55256bb03cdaf.bin,89927,1.489440,17.240959
1525,24d36d6c526646499d4610990f715255.bin,97808,1.470304,22.308928
1526,d37198617cdd43daa8f0b5ad25bc2852.bin,109370,1.435936,34.675903
1527,475eb52de4004222a65e03e4673fb3fb.bin,65231,1.330304,13.130368
1528,4dc80584b51344059d5e333cb40f1762.bin,86359,1.400224,19.697664
1529,1a2db86db8fb409abc7e26578b966d6e.bin,101125,1.512768,21.388161
1530,5bbe677b299143128aa0492add6b28cf.bin,70008,1.377824,20.279167
1531,8190acd9425a4cdfafc1f63989b8794a.bin,96512,1.509856,21.056608
1532,dedec80061fd4640be7a8945c9846ff6.bin,66405,1.208384,17.609632
1533,91a161db9a194e2d8473a0d86793da53.bin,94214,1.492800,21.642912
1534,056dd22ae8474ef3b9991f6c56993eb1.bin,102218,1.382080,26.491808
1535,e8dd2a90a84142b2aa1c42126d3f135b.bin,74253,1.356800,17.070047
1536,c2289c7fcb7d4b82ad7ea2d0fcad479a.bin,26078,1.073120,10.066496
1537,2894f77b15804ec1ac6c862f946ae673.bin,108228,1.438112,31.474016
1538,6ce8c5bbf572476d84ade686fd21a09d.bin,73126,1.231008,18.045471
1539,9be682790a634b91b334b633fa43010a.bin,85200,1.275648,24.027008
1540,5515e95e3a9e488b98ea8c6979d39002.bin,78953,1.284384,17.859776
1541,edcf9877d68a447e92d1b3cc3e9f24f0.bin,94549,1.377536,24.029663
1542,85f85a515fdb490082530ecff0eb529d.bin,107225,1.546176,21.258848
1543,0c45e7984f2f453fa8650c20bf9a3fa6.bin,107411,1.461248,24.742847
1544,d7af7925d4c041289e30db7c0399aa26.bin,106135,1.460384,24.481312
1545,5b78dddb2f0a4d9c9ebd29f852cbe453.bin,91245,1.435104,17.709600
1546,ba27b2b3711a46c2969c60269ce4c0ef.bin,29393,1.131520,9.571072
1547,d6e16562bd2a4778b4789b3b66431e74.bin,85267,1.300000,23.028641
1548,c855b62fda9748c0a719c329b6e216ec.bin,92793,1.432544,21.118912
1549,f286cdaef36648cba3b6a24d2178dc8a.bin,48136,1.331648,13.247968
1550,157dcf34e9604522944721c622dcfe28.bin,90650,1.343104,19.528448
1551,e7438081ad0545299e8c703a8dd33ffa.bin,56260,1.179680,14.061696
1552,7ffbefad826f4cc1bd0336beb69544e6.bin,102369,1.469280,23.149023
1553,34c683c253e44b60ae805cd00f0bd28a.bin,98968,1.446976,21.156864
1554,bb88fe0c5edd41e784dba5aa7029e4eb.bin,103896,1.506752,23.957825
1555,23e4bbcd10fe43e1982867dab19c79e8.bin,121477,1.556320,27.553217
1556,25a862fb3f4b4193a4f64d5051eebc19.bin,102186,1.467264,22.986719
1557,cffde5b9752240b2932cd04cbd1fccd6.bin,96431,1.513152,21.219263
1558,32dbf4593eee4f7384dcf576b2344059.bin,76066,1.303872,17.887873
1559,4f6e2d8e22ce40cebfd0d3de008f4d4e.bin,94329,1.482816,20.471680
1560,6cf7822aa27a4e599d4cdd249fca5763.bin,83404,1.373568,19.347967
1561,e4d1a39a994f42c4aa80067af72e03e1.bin,72281,1.248320,15.952640
1562,fbbdca28bed1419a87dd2f0b1ced635f.bin,41465,1.318464,11.479008
1563,887e6f18b1b341d9b55bc4289c2e0388.bin,100375,1.447008,22.613089
1564,4afb1a21cfd44947b98f9d2f778657d6.bin,100761,1.504384,20.808672
1565,4176983e28014670b8d4599c5e70166a.bin,85919,1.378368,18.547169
1566,8e2e136f926743f8981814af0ac20a71.bin,60918,1.171584,12.099712
1567,77d878edfbd24f84a11c82c89e9609e5.bin,28471,1.098464,10.840128
1568,1fd67e19a34e4df88ecb8c2a5cdf72eb.bin,105497,1.473440,27.854689
1569,c485bc17fa75413695891385a6098b2b.bin,97503,1.449632,20.386816
1570,8e9c2cba0ee74056aa3746e8391d54a9.bin,89886,1.489568,16.397600
1571,e7c29911c20043609968b05e692b0c47.bin,108769,1.463552,32.119873
1572,db9f6ddd7da942c291581404e04fc2c7.bin,92008,1.419936,19.117792
1573,5b790dd0fb6e4545bc7f3273aa178d4c.bin,106429,1.446464,22.953856
1574,81fae3cd80704dfb8f0be1144e6218ce.bin,114556,1.449824,30.207169
1575,81595be36bb94ea7ac0c00b8e9360c1a.bin,106661,1.412640,28.010271
1576,dd403267ce2e4dec831acaa685e6addb.bin,67819,1.209632,15.687808
1577,d62b0f9db06440c695781c52ed71909a.bin,16707,1.114944,9.891424
1578,af40bcc10a22486a9371836ac8b87a3c.bin,69341,1.185472,15.116896
1579,789b705cdbcd4e5bb43812186d612d7d.bin,92068,1.425024,21.006559
1580,e7e97dc4f37c448184d9a423b4f659fe.bin,102630,1.486848,26.941248
1581,376e84a454c149288f65ab76b8d970ad.bin,30799,1.211488,9.755456
1582,e04cad4d02d546b9ab76226673135c53.bin,84462,1.437024,18.167295
1583,b1432ecbe5f741d6b61b0663723f44b2.bin,100182,1.469248,22.640448
1584,444288164488440a9a0e28a5f3db5f76.bin,32363,1.224832,9.843488
1585,5a54a45e59ad48cab7213ff7d1828f3c.bin,106219,1.470240,27.116993
1586,f1d0227607bb44878de81446034d7072.bin,96936,1.371424,23.250528
1587,c677f08e71944f7fb17beb92d02a734a.bin,66564,1.203040,14.229856
1588,e79bf81d98084e178032acbcdd9cb909.bin,37966,1.271744,13.439072
1589,bc94beb70f694ee8a0399c4e7e1fc2d0.bin,13005,1.010752,5.929792
1590,bceab9713c1f465086a7449e4d91ca4d.bin,102797,1.496960,22.635103
1591,7c1752b6e81a41d480818f18a61c56f2.bin,115491,1.521728,26.134912
1592,94fc83c54c6f4f48acdca0b2c529c305.bin,114038,1.485056,31.496384
1593,c3b6f3e44ed64fbcac4ada82bb6c7bd8.bin,82008,1.391136,18.916000
1594,29560e3766b241d281b8b85cdcd790e8.bin,105330,1.468256,25.457760
1595,d8251bbc2105497ab8ec80827d4429aa.bin,110541,1.480544,23.852415
1596,51d5918ad83c4a66a08e93123a9fc51a.bin,93677,1.400160,21.691105
1597,5a42a9de66d84a4d89bd4b33350d5b4b.bin,118081,1.457408,32.016544
1598,c5c737b50cf84feb97cba50280fee645.bin,74198,1.283296,12.403904
1599,3eef3752ea664087a0469a01cbf738a9.bin,114066,1.522464,27.572416
1600,a3ba04d450c246cbab219c325f1a4cbc.bin,47092,1.258720,11.723936
1601,8135e2527da0405d9887a6a9b456586f.bin,102056,1.492640,22.352320
1602,16e9d365c1084c97a0702357646bc3e1.bin,105110,1.511360,23.222944
1603,5ba9f3b30a5d42aeb790bfca7648bf77.bin,103792,1.493344,23.480864
1604,957dd8ab9d1a485db836900f627054ae.bin,40106,1.225536,15.080544
1605,f10cf1a409064743975d04dd496539e0.bin,91388,1.446496,19.728096
1606,1dfecb8189f54b999f4e47ddaa677fd0.bin,98813,1.430464,23.507040
1607,83d3ee0e085b4ac282e06741fe1f3ae2.bin,68379,1.235584,14.272160
1608,eec42a16e60d4161919ca507526be264.bin,47763,1.279200,14.703328
1609,895fb05f91ff4016a3e1feec73b12cec.bin,80816,1.341920,18.460705
1610,9281ea172d9e43528e65fca81e2006d4.bin,76009,1.415520,14.967968
1611,cf1f764135e34227bb074c1899959042.bin,88662,1.385056,18.807968
1612,88aa269105204f8db1a29debf3cde07c.bin,74768,1.276032,16.421345
1613,b697e9344728474eb338401a29768e2c.bin,100773,1.518336,20.316223
1614,e7afb9a496a443d98fccd04a604d1624.bin,77051,1.233216,16.510977
1615,9ab92b1a1ca94135a08c81a928a57ffd.bin,92117,1.383296,19.924416
1616,0657a919d58a462c8905f7a0c706dafb.bin,70570,1.252608,15.220768
1617,6b179cb7a1374b368ac1b46102552d7a.bin,82858,1.387968,19.602976
1618,e0a7e1df190e48feb416dad36d140c35.bin,104919,1.467584,27.591393
1619,48ea4572f95c47a083efa79997c4a506.bin,56041,1.416608,12.333536
1620,f0d949884391487699ef07a9ef5fe9eb.bin,53823,1.298304,11.508544
1621,b656c7df13da4516acdf54003c48779a.bin,90787,1.403136,19.679392
1622,86e25905be824caca65d4b596b37fce3.bin,97493,1.429344,21.878847
1623,f6c4cb03fbb44ccfb19d19fae99480c8.bin,73356,1.261408,17.524384
1624,3e99c5888afd432c8f5cd24fb7eebe02.bin,115989,1.504736,31.864704
1625,3f6ce131c557499d847d012cb9a555db.bin,113038,1.475264,26.994976
1626,04917e6b60ad4cddad1c1f413f789db8.bin,30241,1.129376,9.592928
1627,4723346fc05c40478a04e6331dc5bd58.bin,85123,1.346432,19.210943
1628,4b0c2b4afa3940f78d68d5666cf93adc.bin,96077,1.474752,21.867680
1629,f144de57463a4699871e7ef0e75dec52.bin,75027,1.299936,16.264320
1630,c95220ececaf4cb1a8c88f6c0159029f.bin,116111,1.463872,32.761566
1631,e6c01889665a4affaf5bbedf91b8f2d0.bin,110844,1.429984,34.783550
1632,16333de9bc924f1b9f893c6285077c6c.bin,83766,1.428704,16.880384
1633,5dd5ed25020f44bc8d6a2afe6eecadca.bin,37524,1.322720,9.798432
1634,67cc592aa2b94371a450ca2c7f4397ce.bin,92700,1.408608,19.187361
1635,9ae2f0e4335246f9a1ac3e274d363a6b.bin,89201,1.378624,18.026400
1636,274efd8b53b44ed59141097b10701786.bin,120041,1.528416,27.099712
1637,c9f335e714c843ac8110c6ce5910adec.bin,94672,1.496928,17.963840
1638,fa0c3d61420d4a049d13e56a169f0f8b.bin,68133,1.221728,15.184736
1639,1f9b04c2eca4497288cf23649ac47b8a.bin,89334,1.432320,16.802303
1640,0c0bc7cd759348d6a3a7ad7e52cd50ac.bin,72134,1.260064,13.766176
1641,c2ca0236b2994dd8973b0aa94b126df6.bin,76366,1.415008,15.195200
1642,ace2c4ce1a524b1f956d379baf10b82d.bin,91714,1.427776,18.143936
1643,cd46f5df303a4d60abd7e4447d344d4c.bin,65911,1.355168,15.979552
1644,1dba6570f0774b5cb87de6694bb338c0.bin,107797,1.502720,26.392511
1645,36f92785177b4afb990ddefb7a678986.bin,93098,1.445056,22.442465
1646,18ad5b3aea22454398cc279f33b9a799.bin,114095,1.531456,27.704321
1647,8a6554684382497fa4ee6847fbe77f68.bin,106626,1.454080,23.531937
1648,b76ef036cbaa450fab76e2b42f97d1d6.bin,127711,1.567648,31.887936
1649,c96330c058854ee4b7d6f2b3f1f7bd8f.bin,99739,1.463936,21.938112
1650,fbe8db91f14d42ee9320190058bdad74.bin,74704,1.288576,15.607328
1651,6b8e7a608aca4db5ab55edaae5bf00d6.bin,75371,1.270848,16.927135
1652,f2fb282e13784e7c8a28d0d5e1370ad1.bin,76039,1.277792,17.874016
1653,72bf7d2c6cce4e3b98f372c3ecc8e93e.bin,103387,1.455616,24.233919
1654,f9d66adc77ba42b98573c94869fd9aa7.bin,105398,1.441344,23.449823
1655,75b0b5c13a214183961af9189f1c72f0.bin,67358,1.267264,14.087072
1656,388f452488174a08badefaf26028a36e.bin,100692,1.535232,19.296225
1657,2e74db7a04ef4ef49ec7f136a260a878.bin,70610,1.292000,15.168544
1658,f4550267cd0240e1a1ceb844e33e97d4.bin,93214,1.404768,26.815840
1659,761088db5c4545fc9953196a7ce7870a.bin,73438,1.273216,14.949184
1660,79db58d69e7d401d94bbf1f001019051.bin,100655,1.507936,23.235136
1661,c41fcd94991b443d8c34791fd0e3489d.bin,29292,1.239296,9.565760
1662,3c29a48779f74aae9e53110af560566e.bin,37102,1.381568,9.775168
1663,705b8eb682fb49c98189a06672b1f665.bin,85239,1.314432,22.540800
1664,f56b256d74d5484fbb1be4ac42546a7c.bin,94769,1.407552,22.467104
1665,6eff23054ff6444eb949a80286c66bcc.bin,67546,1.430528,17.948193
1666,be8a7d174bc94905a6acad7fab6e7e60.bin,89920,1.395584,16.864897
1667,5f883ba3b50e4044900643a2c8167a88.bin,111702,1.495296,26.134785
1668,fa1a6e0348aa4974808669ff11afc30c.bin,74080,1.382688,21.523232
1669,b146588255f1428588688dfc6a5426e9.bin,92134,1.395136,19.165600
1670,4aa6b088a8ed4f2ebc26e7026d441d34.bin,35458,1.278272,12.028128
1671,cb83564311ad470fae21ff06fda307ca.bin,92688,1.368000,24.831264
1672,1d7a9cacb691467f85ea94912d793ac5.bin,97505,1.434080,23.358335
1673,93013c31a7504147a9396583a40d545a.bin,34150,1.373248,9.506912
1674,b6b0d9f2f2e14a3aaa2c8aedeb1edb69.bin,108870,1.504160,23.743200
1675,1e61acbc36cc415da7a6907b170109ad.bin,48625,1.096416,9.879584
1676,3ac754275f3747fa9b49da9c38dff909.bin,71764,1.316320,16.461409
1677,5a2d3dfe7075436fb5826dfc45e53495.bin,91407,1.392160,23.354176
1678,f422c5610ca542f9bb67b31d738e57ef.bin,54950,1.365376,15.819712
1679,cd7259ef235c4425999c4bb3f0e5925c.bin,53926,1.306784,15.466400
1680,08ec4b7fcdb5494c8da174770c1d9245.bin,82520,1.418784,15.121088
1681,a4a9d61254d148fba35d53277b5246f8.bin,112688,1.432608,35.361343
1682,7d47b2309e5f4eddac3ca1b82f16bba6.bin,82813,1.401952,14.255552
1683,598c200674194f2896072b0b4017c487.bin,98424,1.410304,24.313313
1684,3ace3074972d4719a2824a2da93c0788.bin,91876,1.331392,19.863104
1685,392281ad20b845ac94e29000da3c5026.bin,76471,1.271776,14.861056
1686,061805d66b424aa18267bdd7a955b761.bin,117904,1.548608,26.336737
1687,5e3a4619644d42988400e87bbeca9739.bin,109492,1.502688,27.601856
1688,81ddc3fd101e41d0931e7c87381ca697.bin,80011,1.311456,17.356960
1689,c2e56200cb7d46b6a93fb4ec389f4ba9.bin,105905,1.430688,27.235392
1690,08d95280dd2f42d98a4a6e33dff8e815.bin,95124,1.398592,22.096737
1691,457185e7311943ec97c79aea2a45df79.bin,94964,1.509408,21.999840
1692,cc72799740754b58bc17183e88010df3.bin,91205,1.318176,20.923489
1693,809dc18ace284668b6b5995c67529d77.bin,53617,1.438368,10.675168
1694,a7458ca326894472972232431a4dec04.bin,103245,1.478624,23.019968
1695,149f03b275944abc95aa59709a726bff.bin,35950,1.406912,10.904992
1696,50082a94da544d22b00110cc1bfa100f.bin,117557,1.524736,27.535135
1697,5dfdf5c61f95420f89b53d65fb28e6cd.bin,120440,1.539712,30.304512
1698,e3ca1a55038c406fab27d3b533831636.bin,36459,1.349088,9.674144
1699,16ada52c6b734169879b2c296f5434d3.bin,114432,1.510560,28.722849
1700,94acb150fe514333affb990c91ac370f.bin,99380,1.324416,23.461216
1701,e836d06299ce46b884b9187ac6017579.bin,17797,1.189952,7.568064
1702,ad26ae1c24e14afd9bc1e0bcc4e378b7.bin,40197,1.313120,10.287008
1703,6cd73bca1f384f968b06466eaf509383.bin,101244,1.469088,22.845312
1704,1263172dcdf2494c9d4b252875233079.bin,30241,1.213152,9.585536
1705,45a4f3c2a8a44161bf74a0de34aff804.bin,109854,1.498304,27.379520
1706,2fdf63c9f3ec48b081e101f9b677642a.bin,88621,1.263488,19.619104
1707,f82e1e7cf87b4ef1a4d6227b6851441d.bin,103470,1.508416,24.499905
1708,d773c946a192406c83ed0980f776d1a8.bin,34294,1.257568,10.845248
1709,73ac66237c854ee69fc29e9b24860e41.bin,76006,1.306272,16.249792
1710,9f7941301fc440459a1a6dd8182d4f91.bin,63258,1.422176,15.922848
1711,699e94e9f1cc4dffa7c58c00fd3a740f.bin,102538,1.394432,28.326015
1712,ae463fd0ba0e430984c1fa560856f4d8.bin,106320,1.485664,23.132576
1713,93a7adbd1bcb409bafc8d2c3e0d41c11.bin,105317,1.446080,24.580992
1714,c4f9b75136384ec4a76c4adfc28b4259.bin,32164,1.214016,10.044192
1715,c4066c805a3549f2bb0b291c5c7e9f6e.bin,92068,1.431712,19.943487
1716,7cd0fb9a0cdb41a79cea6d8db3294900.bin,78519,1.325312,19.231712
1717,7582c6262f8942a096089de0fa9df50a.bin,34701,1.365568,9.540448
1718,60832ea2bb78449690e751f5ab3de000.bin,46632,1.297184,10.788992
1719,fa65a298c01f44e7a182bbf9e5fe3697.bin,112293,1.497312,24.212288
1720,37c8d31c9ee74a07a68305297959da79.bin,97128,1.449760,23.237791
1721,5099c82438074d8885298bbf6d635a54.bin,97985,1.338784,28.255520
1722,4ed8916b5144428295e66f5a54da6704.bin,109495,1.536352,24.669855
1723,5c561271e7f64c42bad8343eb42043e4.bin,95047,1.427328,22.145281
1724,4404961302234ce8ad5fddbd17fbcc04.bin,35805,1.380416,10.928352
1725,cc50000970584ba5aaf14760b1ced696.bin,71009,1.410592,14.683456
1726,7fafcee5a8d1453397d168c3f9568564.bin,81819,1.301024,19.150911
1727,302fb03cf733449986066a416428f2c7.bin,79666,1.417344,17.952608
1728,14a0ee8c98c64e1290e43182e99ef212.bin,28570,1.110432,10.785024
1729,43d141efa6e3497488b3e705abdeba6d.bin,78609,1.252288,18.968576
1730,daf998de0f354de4850f63d06a79d2b5.bin,102373,1.461312,22.839424
1731,a9ea79ca0927482ab7735941e5927d5c.bin,102347,1.501344,21.235968
1732,b3ba77a696634442a5f5a5dbcf906a39.bin,119040,1.553984,35.524673
1733,20354d14175b447a93ffcd4eabd54732.bin,107714,1.520928,23.467808
1734,ea69963e431145e383f0c05cd30116c7.bin,107449,1.539904,28.265696
1735,67ecfc106e28417a85c3279ed4bcfedf.bin,109673,1.604544,23.778368
1736,ce0b0c67f3874c93a4a30d55dbb91ae5.bin,97192,1.518944,16.032513
1737,a99564dd9bd443809b1f69fe4568e9c8.bin,89765,1.436384,18.488289
1738,f9ad282e31ce47d5a16dffc3b25c456a.bin,17455,1.143200,9.806976
1739,d21bdffbca9f4edaa4bf4f54fffa6f4b.bin,112722,1.535616,27.017023
1740,f20177ef6307471083339ad1a6766e2a.bin,100958,1.490432,23.783232
1741,d14ff11d28f8410a83aae3cd04de0203.bin,106005,1.491136,25.433311
1742,36cc659c3aba45e8a1128c22bc0f91ff.bin,94789,1.404224,21.499968
1743,752c9911f5184076b7498c32913821be.bin,104697,1.508064,26.043264
1744,9157f0c9ea4441a89b91d623f0157fce.bin,83703,1.313088,21.729696
1745,9435f31153e845c59b8481126eadc094.bin,98371,1.450144,26.469120
1746,d3d9bae81f3b4f7ea8b7a4bb218cb13e.bin,27957,1.117760,10.380128
1747,fae2bb46325643e7a4f48fd0423cc55a.bin,95894,1.436864,21.681152
1748,ccc5e44e44cc4843bb318ab67c750b5d.bin,95717,1.451712,23.053761
1749,46285edc4d37408a8a45c84d891d10f5.bin,93392,1.436928,20.382944
1750,3f7e522bea504f30bff9efac7730e051.bin,25710,1.231392,9.088544
1751,554bf7ef045b4924993c5ad34a8027d6.bin,103828,1.416320,30.670816
1752,8491dd8fb7a44826b15e24ef9f869455.bin,97247,1.461696,23.915297
1753,795dceace16443a2a3a793971435f58c.bin,100562,1.457408,22.773600
1754,ee37098604e14f34948d1cc972733246.bin,102771,1.374144,27.272800
1755,2f26712f9c484ced857e42dc425d1d20.bin,82287,1.264064,19.761375
1756,8f314ff7e1e94dcbb3b5460114a63b37.bin,98027,1.498368,21.266592
1757,c30d133fc18d476e80f8df6e63ce5dc4.bin,100494,1.517280,21.191744
1758,72faff2c0c1749869c925e55b30e7b78.bin,38003,1.255968,13.499424
1759,5de4546556e149b7aca33d0d53a176cd.bin,101086,1.498976,22.801472
1760,dbdccde9786549b9b14c6e1050c4ecb3.bin,91674,1.443808,18.781055
1761,95f5d98882e3453fba90d16069aa6ac7.bin,112099,1.538720,26.929760
1762,97c7f76a73c74d39abd8456eddb9d800.bin,77428,1.376064,15.168224
1763,a95743c4001c4482bc251003c0fb20d0.bin,66808,1.431968,12.461824
1764,89c5cbebc84446fd8352e518c704ed54.bin,31943,1.118304,10.097152
1765,d903747f29c74016a3a702959cf43429.bin,71781,1.231104,16.166271
1766,6080898779384e69aea641c32d8db8c6.bin,102059,1.451616,22.733025
1767,f468d341f188445b995866778cfb0683.bin,91709,1.325184,26.567425
1768,e92d597382bd4a3c98b1a48908f85bdf.bin,105933,1.438272,25.745537
1769,1424390fe04948cb9592b685f5626cf9.bin,86217,1.298272,19.757984
1770,fc46571bcec344718034e29c7395667e.bin,41094,1.334368,15.588832
1771,ce3718b3d5a4404c80b724e1b15cf7bf.bin,92125,1.469760,19.498625
1772,e69a14f90e684e0c8dbcee8336e837ad.bin,105219,1.533056,24.367777
1773,54f30ff0370b482b823ffedbb19efc2a.bin,107952,1.528864,23.698303
1774,9709a4b7190f4e7a8f6edcd05316b811.bin,108391,1.496000,21.628416
1775,c34e3ca74da44ac49fe0d040ee4ae10e.bin,102067,1.505568,21.872288
1776,99ccc70f143b41bf87ef7be9dc4d850a.bin,31781,1.255264,10.722400
1777,dc878ebb5b1e43eb9442d9361854613e.bin,77625,1.371616,21.187551
1778,21e354a1dc9b42498ed1bb4b050bb2d9.bin,84629,1.389504,20.342144
1779,dfde680850a348f79e05d215229b8539.bin,97326,1.406944,24.728128
1780,4d0d06979c984a72bfb9e6c5e3a35f84.bin,12581,0.996384,6.512672
1781,53eb8f9da5174457ac296562077a3a48.bin,107881,1.470112,26.881023
1782,3d827c0fa2a5480f91c019a5839ad07f.bin,109833,1.511296,23.285503
1783,ae222bbbcc68467bb848031398fa5fc7.bin,29649,1.282656,8.519840
1784,c7fee57d96304d868dc8a2b187295c0b.bin,97758,1.474816,21.185312
1785,5ee110d014374ae093565bba2e81a3fd.bin,109957,1.511360,25.930241
1786,b1b4b2f5893d47d88c3e3504ad616139.bin,41347,1.323552,13.818016
1787,345ffff158a245bc80572dbde4344f28.bin,101853,1.432992,21.111712
1788,7aac5fbd9a7348ce9f85890881ec0dfb.bin,91464,1.440832,24.324448
1789,60321e7996b64926bfb9afd9c53b4170.bin,36597,1.285504,13.474048
1790,136075a8b0654c34bfa713a956fd9872.bin,110107,1.479680,27.988289
1791,2e3b7f9ff9ea40e883ba169c575e1283.bin,88490,1.296768,19.358368
1792,57a64e60a3e64b718b1193ef9ac908d4.bin,109993,1.505248,28.427168
1793,49c0071f7edc432b891c53d6c5d4bdae.bin,100551,1.457056,22.241600
1794,0849315c62f8452ea3614656c362c79c.bin,60066,1.277120,18.144352
1795,9a59cb6d9027481b9d5602bce9c76b4f.bin,103053,1.497312,23.196735
1796,0382fe992523435580ac3599fee07b2c.bin,105490,1.398272,28.954144
1797,df174fd92fd040359d82bbf83b15ba08.bin,98683,1.420224,23.944193
1798,c01234a2aced46fcbc033b041ec3e6d0.bin,108105,1.419968,28.985825
1799,b04b95006e24460bacaaf80e299dff01.bin,27377,1.105792,10.406848
1800,0bf7d8af5b664b219a676e817334cc8a.bin,101881,1.426688,26.306240
1801,20fdb20b4ca148b9bca502ca7c196190.bin,104533,1.472960,19.572128
1802,749272e58d20497282225997c6c99602.bin,79330,1.372320,15.936256
1803,37fbafbd569045729671449fa2e07c85.bin,106544,1.438144,23.471104
1804,639a4120779f44bb9cf41be3e8612e36.bin,126062,1.512384,34.387104
1805,1ee6726a7f75445b8603980cb2bc20df.bin,100190,1.409888,22.955872
1806,12ff7289d0664b9293bbdecf2d17d091.bin,41144,1.273760,14.968128
1807,ece036de967b4e73bc8d76d60d2d6852.bin,94484,1.360704,24.098433
1808,9966278ad296494598a9e5fba07926e0.bin,95347,1.446560,22.003231
1809,11514e9bc4184a1f8bcdc1fe7aafad2d.bin,96214,1.374976,25.099712
