ifile,name,num_valid,voxelization_time,scn_time
750,f9b33fd383b143f6bc20d6796e94620d.bin,85418,1.347968,20.811008
751,2ba2a8fb2f0f475ba9ca6d6889ec4d27.bin,67190,1.153024,15.872480
752,506d1d4eb91f43d1ba7f8564ea7a6939.bin,95585,1.457408,20.160225
753,b9382e94d0764ac592850b0dc34068fe.bin,79500,1.244672,17.412577
754,a5f8715674ad4460b583cf6067096e5b.bin,94889,1.433376,20.670977
755,881f8db01fc649c5b7a1fda8db95d4b8.bin,78642,1.257216,17.396416
756,1cfc119fb74a40baab07077b37167ef1.bin,78768,1.287584,17.183617
757,c9627fc5be4e465f95dc19a358dc53c2.bin,100563,1.475456,25.520224
758,23e2233434534104ab77e30f8c5289c0.bin,114064,1.484960,31.167488
759,c06a5e8ca3694889a25d3143d4dca9d5.bin,113820,1.486912,24.290720
760,112aa7a7edfc4df6b8e9775b14f74e12.bin,99500,1.373504,22.033440
761,3055a14ea9f0401eb9f44c06eea6246e.bin,94961,1.431488,21.167105
762,78989332f49b47ada534ecfe51c78dd5.bin,97384,1.454656,21.042751
763,fef6223e08f64885af98e24ccbbcb373.bin,100306,1.465824,21.965088
764,04068be1e7374a34b7c9303002492d5c.bin,81430,1.317664,18.019487
765,45326326fd9c44e18d44e9e698454ef6.bin,119336,1.515552,30.628672
766,e3957ced101f436190df1a9003cad35c.bin,104417,1.455872,24.656769
767,7315022fc89147a6afc7f978601f8f38.bin,30133,1.204384,9.692288
768,79f6489272c24d3ebc5e225ce6ff2aea.bin,18867,1.247392,7.792544
769,2818d76fdbcf49029de0e316a26f8903.bin,115761,1.505088,29.114624
770,f224f2685d184030bb959faeba154abe.bin,37018,1.353856,12.690528
771,354d984830374fdcb1d1791073e19476.bin,85010,1.356768,18.500608
772,0ee4afe41f4b48d9936e0d5dc178cae2.bin,65749,1.179072,13.268032
773,1eabb4f61d144fd6ba73bd69b9633981.bin,111809,1.464384,29.571680
774,643644c758904260b1f840cc82e669bb.bin,36378,1.228992,10.912704
775,a687809bdfff490198d3b39bfc4bd42b.bin,98039,1.403328,20.902529
776,cdefb1efefb246b18fd4a7db962b0df4.bin,80704,1.432096,13.868480
777,01c3289b91cc49c2b561901abf261c2c.bin,105619,1.475136,26.048960
778,4a74ff52d7fa4336bdd80958bd483e5b.bin,103627,1.468960,27.495552
779,6edc535af6e4466d93c99da08c7b6b58.bin,115855,1.449216,30.531744
780,718a63b04f574785a6fc4730a1a501e9.bin,101218,1.437664,22.476255
781,fe6cb26795a641bb96d5fada8f535b1c.bin,75978,1.264544,16.281313
782,4e66585f4bf34260b99d4a8ed26940fa.bin,91820,1.483968,17.837313
783,34875eefe5f943d38f5495664ff53bb0.bin,113347,1.493728,22.574207
784,6afdf2cd5cb147ea92d0ce61e145f95d.bin,30729,1.253664,8.768928
785,1df35500be40424c877062ce569af552.bin,29795,1.182848,9.584768
786,47ef14127cae442f804d140ab0d33246.bin,121470,1.553440,28.309216
787,4a9a39eae79547848db991d5eeee313d.bin,103591,1.498112,21.345888
788,cd422c2fc0914342a337dda50351f686.bin,107648,1.427200,28.111521
789,24445531d7734a918e4edeee148f5e9f.bin,91800,1.419680,18.709120
790,23cc2b1341714461966e86698c5e0194.bin,69128,1.210016,20.420576
791,49aa450f983b460bb96f1a61bffd4dc0.bin,92717,1.425760,18.626495
792,a6f13e65dcd141bca7ffb425d7c6c8be.bin,94067,1.380416,25.318272
793,95e59c7864c94bd5bf895a51373d6d54.bin,79391,1.232992,20.037760
794,ce2b9c69390849348e9470d274b5d6b7.bin,35183,1.132256,11.736896
795,1c99c1f837fa457085f86e4afab500ed.bin,32257,1.201472,10.651936
796,5619b8bdfb474f738fa53d8a3c2c2d49.bin,103454,1.432960,23.195744
797,03a9cc3384ea4d25968a6e0afa4278bf.bin,69825,1.287968,16.472063
798,028a3f3a237e469cb099f6d9c8e7f2f4.bin,18507,1.237760,8.602752
799,a08d81b25afa47119071f4cf9a2ed667.bin,86704,1.279936,19.045055
800,5392304f5e374296960235eabe9808b8.bin,77207,1.320160,17.435104
801,4254e88744744d1da84ff59eb26d5e82.bin,114234,1.510176,23.718880
802,96f08cf611a247a0ade3186ff50b7d83.bin,102700,1.431520,25.543743
803,88a95c50f2d24db0a17a95417252e2ef.bin,85306,1.395968,18.051136
804,3cc7d2152d6042708f0935f99552e0d8.bin,73668,1.267328,17.208769
805,28553ad064614cb09fa5d4f12e4fa064.bin,85166,1.252000,18.449951
806,06be0e3b665c44fa8d17d9f4770bdf9c.bin,86425,1.361664,20.293983
807,ae43c422ee284407bf73b324d4f5e7bf.bin,73142,1.237344,16.641249
808,56ef03aa336a4760a14c87a9a752e639.bin,91803,1.464224,17.782047
809,c900549f484c4c03872e35d4d927f5d7.bin,100455,1.502592,23.268448
810,5d44dad07b0945f2b8b8c1082e650c46.bin,31776,1.192864,10.585280
811,a3cbed1b71c54b1cb067b434284cf955.bin,58049,1.207872,10.848160
812,5cba7499a7004bea8e3318d5dc97e132.bin,33977,1.217888,9.947744
813,f5ae26413ad44782a307bebb1216632d.bin,68463,1.190016,14.463936
814,70308748f324468193d6189ab556f8e5.bin,93384,1.414336,19.444639
815,4c8a92a8f97844a7977b03a414fcd8a2.bin,112630,1.522496,23.177153
816,08078980e5564ecd80cdab0d0c71f2ac.bin,113950,1.444000,28.575520
817,77b766e9aa56434f8d975037278b9a62.bin,107296,1.433280,27.902880
818,02fa71fc16d449c382c24b1b7deef3ba.bin,102132,1.427232,24.593311
819,c0a6034c27fe43488476d9a15140e398.bin,70241,1.314208,13.437920
820,de76993a17914ac2a539c9e55c6009dc.bin,113347,1.492992,26.885281
821,490ca303f98b4a94afb008c02f6a1968.bin,100877,1.429952,25.515455
822,90337a0b69b1439590f68f4999d6f091.bin,95320,1.438208,20.150080
823,d813d750f591453a9b1bb905e6a88b48.bin,108187,1.471072,26.815584
824,4ffdd34156524df380cddc090dcadc7d.bin,92284,1.415936,22.090656
825,50f3fb5000ae4f6cbbe9cf0bc83d3bc5.bin,63628,1.388416,13.433664
826,784b1e9d618e4016af0a4037e84893c5.bin,99351,1.512192,20.258720
827,516b9a77ea874a59b252ed2fa1a5d662.bin,89428,1.363040,18.958752
828,7ecc1f901e7f4a2883ce9336e4baee1c.bin,34231,1.314880,9.744416
829,f1b7b463072e4630b2c1d5ba8b6cd50b.bin,17558,1.208928,7.514816
830,64aaf542297f46b6ba74022b00d92a08.bin,88977,1.441344,15.445888
831,f6cb281807244d7f8043e73b66ccb5e1.bin,101451,1.434336,24.273855
832,de44070678e84676ab9e68a16a55b5d5.bin,91512,1.409856,23.874720
833,2f8f4764cb894e0b8c611e312d5bb46c.bin,92923,1.491488,19.734528
834,e884c9e0f2414843a89451f7ce015f49.bin,87261,1.459136,17.228001
835,1e43672fe86540b78402473300ca4c8f.bin,99291,1.460992,22.879040
836,74f8c38efc604be8a9561e2e5f8dc628.bin,107656,1.439648,25.787169
837,3bb8d5133fac4af88b3e56f9c7b550ff.bin,40299,1.354592,10.341536
838,870569ebe8bf460eb4dc77e7a465975e.bin,68452,1.393664,16.875904
839,656b5571b0c647f5bc103ceef3bfe661.bin,97846,1.389376,25.508160
840,ecb9d6d3ce7944bc9d6a599aa9d25abc.bin,101279,1.430912,24.612288
841,b9bf0df5992b4539988454d97b5224b0.bin,78204,1.298528,16.771969
842,91b4d539792443d6a3aff6f939477159.bin,93303,1.413376,19.670879
843,b78891c5c290426e8319c8d7f369964c.bin,97541,1.453280,22.994753
844,2e547a31b1564e6a8e8c8b44e987dd71.bin,76746,1.299424,17.555616
845,12a72195b0a242b3bf7a48c0d82cd219.bin,74646,1.367904,24.104065
846,2996dec1589e4dad840eb5801d27d255.bin,99451,1.435680,22.844128
847,f1cfa142bc164c99a2c679a6dea01a67.bin,96936,1.408384,22.596928
848,494438a3d3b346999f23e5dbc1f201bb.bin,94584,1.396832,20.340416
849,21272b5266a646fb92504d5eeebf11bc.bin,46660,1.346464,9.768096
850,08b9ccadbe4c47849755e1fee5ba157a.bin,108320,1.476768,26.043808
851,22ab3af73df642b2ad319411f6622dd6.bin,101850,1.452992,22.126783
852,42a107bbcfb548768b8d45e9507df05d.bin,90212,1.309984,20.425056
853,5c9d217c4af14c608c7b5f9469dd488b.bin,35981,1.376128,10.959776
854,d5fc40696a104448993f0ac24c29032d.bin,104745,1.449888,24.120800
855,7654157b2905440eb11f710e21486ab6.bin,33622,1.223104,10.255232
856,22cc5dafc805425b9bcec94512093825.bin,94863,1.416448,20.406113
857,a6c7d30b3ff849ed80e35dbacf992b3a.bin,78888,1.308384,18.869888
858,7fbf9f1634a64bfea374596abdfec3d9.bin,94734,1.371360,22.147455
859,fd27366f4f1c4df3ae73e27f8d469db1.bin,100623,1.383680,23.324896
860,f3d292fb057a4490967facdc1b9968cf.bin,108305,1.515424,24.567007
861,a4093bf016f74a93bab9aea589de615c.bin,73346,1.273760,19.769793
862,6652a70586d741f5b9da67434412dd36.bin,83463,1.415040,14.860800
863,ffa3e02810c1457aa94ab8f0299c775a.bin,81059,1.310976,21.480000
864,7e65d09f5a60498e85f615086332ab1e.bin,69192,1.340384,12.213600
865,56e7460943344e33a5a657313541065e.bin,97774,1.564448,21.834848
866,26fc917987544146bd7f8812478e7f07.bin,35233,1.311872,9.800320
867,38d1b2de170947c487caf2075d8d1e6e.bin,30702,1.135072,9.701920
868,ac2d1e8913eb40e0847c39fb6dd73c5f.bin,112879,1.533024,26.052095
869,ce128e9c7c9b4187ab97830c20c70b3b.bin,128127,1.539040,34.247009
870,636c9024749e46ee8a9987b58e2cf802.bin,100377,1.389920,25.502527
871,ecc7ca4626144d729a463f92d9379ff4.bin,93103,1.387104,21.491615
872,47be370e131241788eb2fc141a1ccd7b.bin,74708,1.273696,15.069088
873,f2b4bd49dd73457395591ff69ac90dec.bin,79984,1.332448,20.400768
874,4cd21f4d2a00448c9efe4d81a6e35891.bin,107829,1.443968,30.529312
875,ed10780136f34011b35e1aaa1d8fb1e5.bin,79749,1.440992,18.201023
876,098415a9e8b7401a8f30c1425ad612eb.bin,67299,1.234144,14.320864
877,10a3ee039c4c482ab220e69c1e420031.bin,73980,1.294848,13.827168
878,4d214e9ba19f48ec8a6e636ca8c6b1c4.bin,91841,1.357184,19.736128
879,a26a43f97a8649548eea5dbaafe5de72.bin,100550,1.480672,22.031551
880,c62b42470b924b268d85edcc0d9c7e83.bin,116054,1.482784,32.172798
881,4f4346641f7e437c889e08b61a0baab3.bin,89810,1.369664,18.775423
882,4f0b05fa7dbc4cf6beae80a56d3e2b0e.bin,102086,1.487968,20.835840
883,e6b62fb271c944cd9a7871b3972a8721.bin,86023,1.424096,15.458464
884,98fc274ca14d44a5b9117fbfb04d18b1.bin,71250,1.296416,16.046560
885,e30706e0581348c2b5b76deed01672ec.bin,34895,1.347776,10.847488
886,c68f58c0b3ad464bb10cddaafd313724.bin,101427,1.460352,22.818048
887,3ce2de68eeab40da95def0d823655c7f.bin,95878,1.435360,21.461985
888,66317c99b4524905bfb5cd70dac8932a.bin,89424,1.340416,21.595552
889,85e6fee037794599bfd43c4faeada38a.bin,91428,1.381600,20.692863
890,c6558fcf7c034d939c3aa0b6a6feb048.bin,111567,1.438048,33.375103
891,01fbe6d2d7384d20967a88e4142b5678.bin,91970,1.384544,20.995745
892,ad61033aa6e44659966bb4065f50abbc.bin,101339,1.525408,17.895552
893,2402ba90f72345d2abbc04224afd0330.bin,100934,1.492192,22.650335
894,5b8bccc502224cbd82d1cf9e511a35c0.bin,66624,1.357568,19.485151
895,f6b1a19f78ac42768f804252eafab856.bin,73043,1.273792,19.572449
896,fc6968b9cc604f30b6073e5368787e04.bin,109298,1.452832,26.101120
897,815307631db446c6a804f855635a6da2.bin,83548,1.313664,17.756033
898,cae55f0935cb448d9527042acf104ad0.bin,113991,1.542848,23.595585
899,b8625dc52082469babded72ca4f0f823.bin,120954,1.475456,32.091713
900,e411f0ab3a0243f1bea593bed340894f.bin,90133,1.416480,19.152096
901,83055805d37f462ca0b1186b231f9868.bin,37679,1.299360,14.630272
902,75fc8c40884f4132b4017d3b29500a71.bin,65455,1.213216,14.538400
903,6df1e1eb5dff4b019ed0c8b5e9ac14ec.bin,66173,1.191744,16.558081
904,39be0b5cc87045a793f410f20c54ef8f.bin,38123,1.273152,13.243168
905,bf409a3ee7344092acc682b4ecfd61b9.bin,96952,1.445248,20.053600
906,a682d603bcbb4ffa81cfb947b8371c5e.bin,87285,1.292480,19.656927
907,4e26b42796024b45a9a852738e3701bb.bin,16165,1.112160,8.198464
908,f9adbe439b014c2b9ef874e837e933a5.bin,34811,1.304928,9.784032
909,219b015962a64430a81777d8befc808d.bin,100798,1.516224,22.671776
910,c4bdc2fcf6ae4ba599d53663ed2ab5c5.bin,93565,1.415328,22.605696
911,163b70e627854893b88575caf85a56ea.bin,34951,1.297856,11.140896
912,9a1930f3bb72466ca77c038189180f01.bin,34155,1.236128,10.797280
913,6c9ad4d2b6084ccea4a7aff96cb9eef0.bin,43321,1.279040,13.172992
914,7a903ae4cbb0466093fc117258a31efc.bin,106919,1.478176,27.290592
915,dc8b650ad7344c82946e7195d734dc79.bin,58720,1.318944,9.261856
916,2f51a63b389c4a42afa5b546e4f90166.bin,96552,1.406592,20.778496
917,127521ab7d884515a12a3b7a0d69e0b9.bin,91320,1.356320,20.081535
918,31f09d84619847d280cf7471dee5dd79.bin,32278,1.218560,10.385664
919,dd3bfc47cc114e70955d69c338209c8a.bin,108749,1.527232,23.363873
920,b41281994aff4ebe8bc957cffc81ba35.bin,112894,1.462944,32.070431
921,0181321478f94908b4b668b47b492519.bin,122009,1.523232,30.865215
922,26e594c412e84bdda76e344933fe305a.bin,87676,1.365664,21.071585
923,666ce1928a0d4f4f9d06bf28e81b98f0.bin,61063,1.234144,13.484064
924,abc3bcd0053842e482d2296fc55cc405.bin,38275,1.232288,13.674624
925,5c27958677604dc5ad254f69f31aaf85.bin,107400,1.456480,27.108736
926,2d128c564cf14c05a442b91c1391cee6.bin,65849,1.384416,12.097024
927,b6c4b017b5824afc903a3130be5c9180.bin,36610,1.321728,9.719392
928,75023dda46de40c3953a0a67a31de816.bin,89342,1.417056,16.375456
929,9ecf0f528ca24c2cb88c8abac9556765.bin,109791,1.516000,25.863329
930,cd29200927db42dcb63c2db3349a8698.bin,111425,1.505536,29.469696
931,a6c7ab79fd624338a39336d5a5fe8991.bin,82973,1.297184,21.746784
932,3865cf60faba423283e6f9057eafbfac.bin,93952,1.345472,21.110529
933,aaf92e76ff2b4e9ca9d6b282ac88327d.bin,82538,1.349056,17.562143
934,33f8c4af7f9f47c29a8ce676c0f3615b.bin,111277,1.532608,24.706816
935,649a61c361bf48d98b5f280cc10aa006.bin,68955,1.218496,17.565088
936,35f8b51f153146108250e5c48d0b8026.bin,89443,1.419840,19.338177
937,ce60ca0e7f1749f380461559de3e8113.bin,31922,1.231616,9.821888
938,fd317cc68860413f9a2ffedfd26e3be1.bin,81071,1.375872,13.417600
939,970e605b05c14027b08a6e74d5e8ceca.bin,92957,1.524224,14.756576
940,6b4baeae04ab4033a8c83e109ea7b7a6.bin,72956,1.392032,12.524736
941,08cf9365fafc477084d7529a374ca960.bin,107454,1.508960,24.033249
942,5697c1f2afd9450c965500e989819d69.bin,114580,1.558432,25.437984
943,dcfd47c0dab94cf79e49221da90564b9.bin,56239,1.378272,12.758528
944,e6e877f31dd447199b56cae07f86daad.bin,103704,1.423424,24.001728
945,47d74378d3e04fa6bb3132928c0f9fa4.bin,80856,1.419520,15.517760
946,629cb67923464047a9d4f0e43b002fd1.bin,87407,1.278272,19.595936
947,d6171d9fa7bf43e5bf3a2cc87839575d.bin,98854,1.422752,21.621441
948,62eaf35b2e0b447887cd34098f4013b3.bin,87590,1.444864,15.750304
949,a052424ca578452cbe5f5416367607d2.bin,86999,1.368096,18.669439
950,b0f7564c8e3c4d97a9e9d632672c279c.bin,79049,1.363904,17.954176
951,b485d79c3d6141f989ca7a3f8b6989f3.bin,90835,1.337184,21.584415
952,cce6922361124fd0b4c5f28acf78d65d.bin,42370,1.339136,14.116640
953,27ab30ff89bf4051aa154178677b9da7.bin,85531,1.387584,18.427584
954,4635c393dbdc4aa589b221fad153d427.bin,109601,1.438400,29.190945
955,45d1cc714d2a4e57af1dc4683beb2bac.bin,102512,1.494016,22.993280
956,361d2103e4784d53ac6a2473574fec15.bin,100343,1.428320,21.988480
957,c956fd4ef7654e24a320215ed364a57c.bin,36819,1.332000,10.025056
958,4e50f9842b0745b7a969d46d1ef61143.bin,105050,1.468128,23.433344
959,adcff599db1e48f19fd5c0fc827c8d79.bin,60866,1.286688,16.156927
960,c80365ff6ef64cbfaa37ae3b5f1e9cb9.bin,86890,1.415104,18.850817
961,09fe2623b0774391ba3a50ec61bc02f7.bin,99562,1.423872,21.852928
962,a6307dcc4e5748bcb7b9c93bb9b0fc9b.bin,81679,1.248352,18.278015
963,b8b5a71f39b047fe83754ba8f9224813.bin,64881,1.240800,14.280448
964,db0478dec0824052b9ee6b77571148e5.bin,114425,1.527936,26.196287
965,c752fd12565d48d598a8bfce5b0530ad.bin,36858,1.226240,14.261696
966,1e606cc7032a415aa16c0c119c15afec.bin,121201,1.526112,29.737312
967,fb6bf332e9484f7380161edeeee03af9.bin,78148,1.268032,18.061855
968,88918bab1cb841f3a0fbb92a1110fc47.bin,38662,1.242624,13.630240
969,b9853461935b41f88ba20195a2d0217c.bin,76526,1.293568,20.033888
970,92e329cfbaaf4cde86938c173fee33d7.bin,104178,1.473408,23.863775
971,bc33d196405a4afaa430a93b7a4d3ca7.bin,83536,1.393792,15.710048
972,3a1dd258a83f44b6bd97e8cc426d7057.bin,68870,1.375552,18.848160
973,243788e0c44d494cb214f84237ef8a62.bin,99464,1.520992,20.830496
974,57a79294b87e4b55a7bcf58f7f8c6326.bin,76829,1.353568,17.881920
975,c62b6ac878934607be0c524a02f1692b.bin,108468,1.414464,27.961439
976,821df5bcd0744d7280b23e6284fb8396.bin,118537,1.478976,28.892639
977,28d07d72b06a4355acbac00bf541d3d3.bin,97763,1.489088,21.934944
978,e0e6b174d7294e6088c6ba8ebb6fcc18.bin,73295,1.281152,15.064608
979,eb82a835419149aeae82c5e8ea64377b.bin,73698,1.412576,14.932672
980,ac16b737276c46fdb4a34d707d491c66.bin,102414,1.454752,23.142559
981,80d67201a7a84308803bc9ddf73b6fe5.bin,82585,1.471424,17.248224
982,0de7fa322bc7487c9d5073e234566032.bin,115712,1.523008,27.344864
983,32e2619879854a83953c08ec8557f3bb.bin,30617,1.205184,9.751072
984,5280125457214cad869cd0aaa4aba5f8.bin,42408,1.269376,13.930272
985,b5fd72c8c35c4b7bb656f4e9d5b8fe52.bin,101448,1.439616,27.308577
986,90fbcb8d0a144cb5b4f8cf501037ef40.bin,95460,1.435520,21.006241
987,8484f806540a4824bccfb53f7d89755b.bin,30581,1.265248,8.696512
988,4fe6f15f0d404c5fa8f7a3a5734d13e0.bin,108306,1.447136,27.858175
989,1bfa473eef424c3c8ae0fbc1ecebd9a9.bin,72986,1.308416,14.887392
990,f9e3162f45db4bf5bc7f9360a831d2e4.bin,97395,1.519840,17.554688
991,0323d6b741144f2a945da4027415efa1.bin,117467,1.461600,29.861856
992,a027c6b262db48f79a281d674775a778.bin,77359,1.334720,16.681824
993,bc06995dc3674a41b2c90ba219954932.bin,31750,1.230944,9.809248
994,ca25b067ef474e4484d6be59ded51ac6.bin,88738,1.323136,19.266592
995,3e0c8a049c7e4cf2b1aa8a8387b045c7.bin,97168,1.481536,20.391647
996,2d30b6e4f3094fcca0fe91fb288a6a0f.bin,104223,1.548320,18.729343
997,c58788051c04425091cdaa705bd2c7aa.bin,25059,1.005760,10.317184
998,c8b6a861ef0445cd8bef18eb2b7f9e89.bin,98661,1.407008,22.121471
999,4518c3b25dc5423cb72619bcad0d7091.bin,36227,1.267296,10.364896
1000,ded4f73ce5494ba89d258c0217bc50ca.bin,98947,1.396800,21.192287
1001,3b63e8f8098e4e049dcff5532a349c18.bin,92131,1.338784,22.242945
1002,7494f58f5b054b78af9c956d9076ca3d.bin,72755,1.326656,18.351969
1003,42ec31bccc17489eabb72278e2d3758c.bin,94266,1.434112,21.861824
1004,00dcc65076f64cbea2f576be968b7000.bin,34818,1.342912,9.830176
1005,1f0de46aba5d4263b3910697bb10f0d0.bin,105812,1.451808,24.344416
1006,5e2150bdca274f41afd336b390092bd1.bin,34059,1.323104,9.715872
1007,7c0aa537b98344bea85226ba8148ae98.bin,71813,1.393600,14.618496
1008,79df0c60e7ca419697199c2c179010d9.bin,106023,1.413824,30.368959
1009,4cd53db3b63b42caba9e8f6a6ea70eae.bin,26655,1.067328,10.481376
1010,f6dc7d8ea5bd4b84938579f60488bee5.bin,106218,1.529536,22.541664
1011,4cf91043db79443a9dc39dd00dfb7be9.bin,114141,1.579840,25.343937
1012,921505c43d8140678c34d83bba358a6f.bin,102050,1.489536,24.055168
1013,1c8ec6c1dd614d3fb8b8849dc8756a9a.bin,73281,1.358880,16.503040
1014,f56a544064a548a39a81f18cc8f633c5.bin,38521,1.386432,11.587424
1015,fcba04d25c624528bc796930792902f3.bin,35958,1.267520,10.952320
1016,11c7a5593f784a8283097b327d28ee3a.bin,29296,1.228288,9.590560
1017,be3fb86ba1a846719241b051d3ec4385.bin,67084,1.262688,14.055232
1018,40ead2f47c8146c581917c05cfda04ea.bin,118123,1.488704,29.277439
1019,9d440112ee6246fab7d2a370a7b3a17b.bin,115932,1.535840,24.949375
1020,2d65df5368bf4e068e3cdf602c382c59.bin,74663,1.306016,16.937153
1021,bffcf51dadb047a5b6d1d377709ba188.bin,109119,1.439904,27.497536
1022,58124ce02b20492a8362fea9ee98fcb7.bin,107453,1.486272,24.443232
1023,f3491dccffc3428aac243872cbfe5072.bin,96543,1.508416,18.855648
1024,bd0c27ee9728489fb793564f650ef893.bin,98012,1.527168,20.460159
1025,6a572eb7bc84490487b6fad4266bc0d4.bin,98033,1.430336,21.674944
1026,bf5592d0c9e54957a9a3c627013ae32d.bin,100025,1.419136,21.361216
1027,10e6d20748d4434986cfff5b74222781.bin,79490,1.349056,17.724512
1028,1706522f269443fabab6ce98daf09d81.bin,36941,1.269120,10.163584
1029,073394e5ed044800b3e4d7e077716219.bin,63462,1.348576,19.168800
1030,23cd0004606a4127acc8505a8de5c282.bin,111378,1.511200,28.370337
1031,823fda8d134347afae8f1ef5087c0abe.bin,71340,1.320416,16.756832
1032,968c170aa52245c4828c82abe58a109d.bin,84365,1.297824,21.745567
1033,fa51f1910942494cbe396640010fea64.bin,86338,1.337312,21.904320
1034,5c7c23122dd94c70b8ab5528f27ba117.bin,46647,1.271648,14.132000
1035,551d1fdf87cc41fd92f33dc0048cf997.bin,30842,1.192800,9.740832
1036,6609fa8733f14987ab840f3467c609e3.bin,95301,1.432224,26.084352
1037,0b4859cd5c4b459eae68f4b049adc1e2.bin,96549,1.286784,23.607103
1038,03e4d13ede7346b6a0f2d602e739795d.bin,83321,1.330560,17.893185
1039,94726bdf5c4a4349a658a83b73271549.bin,64260,1.223040,13.653952
1040,30c324668c6c473983043edea96bb1c5.bin,104169,1.411808,26.604544
1041,2efc90b9736149969d576d3b6fb48156.bin,32239,1.180864,11.543392
1042,670e1b3ad3284258a44ca913f61d6065.bin,105234,1.464032,26.436512
1043,c867c2092b554a5fb7a7db226dd7926a.bin,71374,1.431456,14.660672
1044,f8a47b8b93774cee9e2f1d21ebb6e410.bin,92254,1.469152,20.563553
1045,fd5b6a5c4933435e94c3d4ae7ccd08d2.bin,89756,1.453888,15.941376
1046,1e900112bcaa453992d9753b465a7d01.bin,106812,1.527552,22.959841
1047,cf86af90b622499b8214df0024a6ea29.bin,34868,1.338944,10.898944
1048,419069c2cc8f42269ffe622eca310155.bin,59912,1.394592,15.056928
1049,0fae8aae30d44b4faf7a9854eac4bc09.bin,13736,1.000896,8.176448
1050,b0b7ef23a4fb418690e43900525d09ad.bin,90457,1.382400,20.516479
1051,dea7a14fe1df4a73b8582c065b24351f.bin,95122,1.484000,21.237247
1052,00efd8f71327425c8e783a746f88362f.bin,104830,1.349504,32.446049
1053,617899966d3e4fea9042a1f1a26b764e.bin,18130,1.229952,10.068704
1054,2fce73dbf3ce45599bfa5aad1fe40f50.bin,98908,1.434080,24.332865
1055,d11353f29481498487eef6a6661060a4.bin,38518,1.273216,13.267200
1056,c76efd09fff94c32b9a77b0c634856af.bin,114638,1.489120,28.714464
1057,c9efa9b7f6684fc08357f49151990ccd.bin,82315,1.224320,20.753729
1058,4967dbb7fa484682ad75504a986b94b1.bin,92971,1.368128,20.948000
1059,93780af308e34949b05d610601614472.bin,83954,1.300064,20.335808
1060,b8955f608e0742e58fceb96ef66f294c.bin,83811,1.385600,17.357183
1061,a2fada921a7d4141877f4a51328a21af.bin,111823,1.479712,25.286816
1062,1a776100d0974c0b9edc9bb80a842b54.bin,98885,1.527392,21.168640
1063,8ab542ed288e4db5b7080801f63aad51.bin,103706,1.368800,26.573055
1064,856952a195714be0bdd50295c561706d.bin,102319,1.483872,23.459423
1065,9935b3e1d5404e338da4cde9f18bed45.bin,34204,1.361184,9.515456
1066,3615d82e7e8546fea5f181157f42e30b.bin,105852,1.444064,28.492512
1067,f8814501e2df40f68f6969c77e253f52.bin,91145,1.371552,22.277121
1068,3b86f8218554493f928b39824655872a.bin,14915,1.049280,7.553504
1069,07d85f4b3aef4a1d83a7881186284f56.bin,48477,1.256000,12.158848
1070,014a4afe87244310b05f57274f330ddd.bin,38017,1.267392,11.116320
1071,22545686b0f8403dacb13f9d2b6ffd94.bin,102758,1.440288,24.575487
1072,852490943ea64291ae0f85dc0d49825a.bin,101959,1.397152,27.162016
1073,b1303058fa624645b753d7283d70de45.bin,107822,1.448704,24.385216
1074,b6a9d120895e4207a0527ad4b3284d42.bin,18278,1.218048,9.308832
1075,0684698985f54d5c814a5cfdc42a31f5.bin,35083,1.325088,9.732416
1076,cf4d66093d824995b2b56eb08503c663.bin,85079,1.328128,21.727425
1077,fcbae253055f4611baff6f6cfb117699.bin,109009,1.503808,25.516672
1078,1244ad3ad1dd409c96c5158b529c89ef.bin,81798,1.352960,18.461216
1079,dd0789b8c39340289a053eea9e3b16d7.bin,96370,1.427776,19.210592
1080,fae5f53a595c445d8228ca7006fddc14.bin,76047,1.262400,19.352512
1081,692fbe3b8a9a46bd913eff49b9f7103c.bin,105843,1.514368,23.367359
1082,7105472125ff4332b0e1baf93f13459c.bin,96681,1.414560,20.146240
1083,c0e2f27544394606b5edf7b1014705b1.bin,95525,1.374208,22.137119
1084,13a72e775b3244dc934ec260fb858b9e.bin,34011,1.301280,9.794368
1085,6e497a3571db4b1bb9aef7ef9140a8ff.bin,95571,1.440128,19.487232
1086,358fbfb1ebac44878a94f49577c9c658.bin,32858,1.219456,10.095552
1087,51c1eef6e74f405c8510c96358e6126f.bin,80238,1.302368,16.585505
1088,df33634508ce4050ac8e8f982085cbb7.bin,29324,1.121728,9.541376
1089,10bf5ad3053e4675b34667b07128a5bb.bin,82431,1.292000,18.716768
1090,72322fb3df6c4cf0a93cddb8e1778bf9.bin,99300,1.396448,22.076511
1091,e0d414b60892482bb1c6b5d3a93e6648.bin,76467,1.389120,17.106367
1092,ce93f225efbd43ac99b94e885de1b09c.bin,93985,1.342080,25.245119
1093,9f4eea927ef549e19872cf4afd8990f5.bin,104564,1.441472,24.030785
1094,6de71c9651024035831674a178e65de9.bin,53367,1.117056,10.807456
1095,ea653143720a4bf6bdf0b77998f776a0.bin,88149,1.418560,18.622433
1096,e997f8c8d4ac435a8cf0b61d1e964eed.bin,46572,1.411552,10.259200
1097,e0a72ae4bc354aff9264ca5a4ce1f611.bin,33850,1.333184,9.546144
