ifile,name,num_valid,voxelization_time,scn_time
948,62eaf35b2e0b447887cd34098f4013b3.bin,87590,1.471168,15.829888
949,a052424ca578452cbe5f5416367607d2.bin,86999,1.387168,18.738016
950,b0f7564c8e3c4d97a9e9d632672c279c.bin,79049,1.361408,17.984640
951,b485d79c3d6141f989ca7a3f8b6989f3.bin,90835,1.352672,21.598495
952,cce6922361124fd0b4c5f28acf78d65d.bin,42370,1.324288,14.134880
953,27ab30ff89bf4051aa154178677b9da7.bin,85531,1.393376,18.466560
954,4635c393dbdc4aa589b221fad153d427.bin,109601,1.440672,29.184223
955,45d1cc714d2a4e57af1dc4683beb2bac.bin,102512,1.481408,22.968449
956,361d2103e4784d53ac6a2473574fec15.bin,100343,1.427808,21.973856
957,c956fd4ef7654e24a320215ed364a57c.bin,36819,1.351680,10.005184
958,4e50f9842b0745b7a969d46d1ef61143.bin,105050,1.471200,23.377119
959,adcff599db1e48f19fd5c0fc827c8d79.bin,60866,1.293824,16.191616
960,c80365ff6ef64cbfaa37ae3b5f1e9cb9.bin,86890,1.422176,18.871840
961,09fe2623b0774391ba3a50ec61bc02f7.bin,99562,1.429184,21.812864
962,a6307dcc4e5748bcb7b9c93bb9b0fc9b.bin,81679,1.259136,18.277887
963,b8b5a71f39b047fe83754ba8f9224813.bin,64881,1.229728,14.255872
964,db0478dec0824052b9ee6b77571148e5.bin,114425,1.537824,26.256321
965,c752fd12565d48d598a8bfce5b0530ad.bin,36858,1.262144,14.279296
966,1e606cc7032a415aa16c0c119c15afec.bin,121201,1.540736,29.704256
967,fb6bf332e9484f7380161edeeee03af9.bin,78148,1.282336,18.111809
968,88918bab1cb841f3a0fbb92a1110fc47.bin,38662,1.224928,13.647872
969,b9853461935b41f88ba20195a2d0217c.bin,76526,1.289344,20.070911
970,92e329cfbaaf4cde86938c173fee33d7.bin,104178,1.462624,23.931648
971,bc33d196405a4afaa430a93b7a4d3ca7.bin,83536,1.422848,15.730368
972,3a1dd258a83f44b6bd97e8cc426d7057.bin,68870,1.419200,19.034336
973,243788e0c44d494cb214f84237ef8a62.bin,99464,1.507040,20.824896
974,57a79294b87e4b55a7bcf58f7f8c6326.bin,76829,1.359936,17.913857
975,c62b6ac878934607be0c524a02f1692b.bin,108468,1.400096,28.013088
976,821df5bcd0744d7280b23e6284fb8396.bin,118537,1.490368,28.881599
977,28d07d72b06a4355acbac00bf541d3d3.bin,97763,1.470496,21.932640
978,e0e6b174d7294e6088c6ba8ebb6fcc18.bin,73295,1.291456,15.090720
979,eb82a835419149aeae82c5e8ea64377b.bin,73698,1.397376,14.952000
980,ac16b737276c46fdb4a34d707d491c66.bin,102414,1.452448,23.163712
981,80d67201a7a84308803bc9ddf73b6fe5.bin,82585,1.459360,17.244448
982,0de7fa322bc7487c9d5073e234566032.bin,115712,1.495008,27.330591
983,32e2619879854a83953c08ec8557f3bb.bin,30617,1.212064,9.751936
984,5280125457214cad869cd0aaa4aba5f8.bin,42408,1.282464,13.915328
985,b5fd72c8c35c4b7bb656f4e9d5b8fe52.bin,101448,1.413248,27.332895
986,90fbcb8d0a144cb5b4f8cf501037ef40.bin,95460,1.426688,21.025440
987,8484f806540a4824bccfb53f7d89755b.bin,30581,1.241280,8.719296
988,4fe6f15f0d404c5fa8f7a3a5734d13e0.bin,108306,1.456832,27.810112
989,1bfa473eef424c3c8ae0fbc1ecebd9a9.bin,72986,1.326048,14.894976
990,f9e3162f45db4bf5bc7f9360a831d2e4.bin,97395,1.515968,17.539137
991,0323d6b741144f2a945da4027415efa1.bin,117467,1.515968,29.862495
992,a027c6b262db48f79a281d674775a778.bin,77359,1.352960,16.672256
993,bc06995dc3674a41b2c90ba219954932.bin,31750,1.248256,9.823136
994,ca25b067ef474e4484d6be59ded51ac6.bin,88738,1.330400,19.257952
995,3e0c8a049c7e4cf2b1aa8a8387b045c7.bin,97168,1.476256,20.383553
996,2d30b6e4f3094fcca0fe91fb288a6a0f.bin,104223,1.522016,18.714975
997,c58788051c04425091cdaa705bd2c7aa.bin,25059,1.003712,10.277120
998,c8b6a861ef0445cd8bef18eb2b7f9e89.bin,98661,1.429280,22.130560
999,4518c3b25dc5423cb72619bcad0d7091.bin,36227,1.248768,10.379104
1000,ded4f73ce5494ba89d258c0217bc50ca.bin,98947,1.408640,21.181408
1001,3b63e8f8098e4e049dcff5532a349c18.bin,92131,1.343200,22.205313
1002,7494f58f5b054b78af9c956d9076ca3d.bin,72755,1.339328,18.341440
1003,42ec31bccc17489eabb72278e2d3758c.bin,94266,1.423328,22.003489
1004,00dcc65076f64cbea2f576be968b7000.bin,34818,1.315456,9.847104
1005,1f0de46aba5d4263b3910697bb10f0d0.bin,105812,1.418816,24.410912
1006,5e2150bdca274f41afd336b390092bd1.bin,34059,1.319744,9.717408
1007,7c0aa537b98344bea85226ba8148ae98.bin,71813,1.409376,14.639232
1008,79df0c60e7ca419697199c2c179010d9.bin,106023,1.410144,30.374048
1009,4cd53db3b63b42caba9e8f6a6ea70eae.bin,26655,1.073888,10.475520
1010,f6dc7d8ea5bd4b84938579f60488bee5.bin,106218,1.506240,22.568800
1011,4cf91043db79443a9dc39dd00dfb7be9.bin,114141,1.573984,25.339617
1012,921505c43d8140678c34d83bba358a6f.bin,102050,1.503424,24.111937
1013,1c8ec6c1dd614d3fb8b8849dc8756a9a.bin,73281,1.395648,16.536896
1014,f56a544064a548a39a81f18cc8f633c5.bin,38521,1.331776,11.593184
1015,fcba04d25c624528bc796930792902f3.bin,35958,1.264960,10.937600
1016,11c7a5593f784a8283097b327d28ee3a.bin,29296,1.208352,9.595296
1017,be3fb86ba1a846719241b051d3ec4385.bin,67084,1.279072,14.031072
1018,40ead2f47c8146c581917c05cfda04ea.bin,118123,1.495200,29.352480
1019,9d440112ee6246fab7d2a370a7b3a17b.bin,115932,1.537280,24.976353
1020,2d65df5368bf4e068e3cdf602c382c59.bin,74663,1.308480,16.938272
1021,bffcf51dadb047a5b6d1d377709ba188.bin,109119,1.437920,27.462145
1022,58124ce02b20492a8362fea9ee98fcb7.bin,107453,1.489760,24.438112
1023,f3491dccffc3428aac243872cbfe5072.bin,96543,1.509344,18.871649
1024,bd0c27ee9728489fb793564f650ef893.bin,98012,1.522624,20.441729
1025,6a572eb7bc84490487b6fad4266bc0d4.bin,98033,1.442016,21.590719
1026,bf5592d0c9e54957a9a3c627013ae32d.bin,100025,1.410816,21.281887
1027,10e6d20748d4434986cfff5b74222781.bin,79490,1.332640,17.597857
1028,1706522f269443fabab6ce98daf09d81.bin,36941,1.223200,10.161504
1029,073394e5ed044800b3e4d7e077716219.bin,63462,1.351872,19.175552
1030,23cd0004606a4127acc8505a8de5c282.bin,111378,1.472800,28.286272
1031,823fda8d134347afae8f1ef5087c0abe.bin,71340,1.300896,16.723904
1032,968c170aa52245c4828c82abe58a109d.bin,84365,1.288864,21.781631
1033,fa51f1910942494cbe396640010fea64.bin,86338,1.368480,22.001057
1034,5c7c23122dd94c70b8ab5528f27ba117.bin,46647,1.303072,14.183072
1035,551d1fdf87cc41fd92f33dc0048cf997.bin,30842,1.206144,9.732064
1036,6609fa8733f14987ab840f3467c609e3.bin,95301,1.403552,26.132736
1037,0b4859cd5c4b459eae68f4b049adc1e2.bin,96549,1.268736,23.612801
1038,03e4d13ede7346b6a0f2d602e739795d.bin,83321,1.349184,17.895008
1039,94726bdf5c4a4349a658a83b73271549.bin,64260,1.235520,13.605472
1040,30c324668c6c473983043edea96bb1c5.bin,104169,1.420992,26.700001
1041,2efc90b9736149969d576d3b6fb48156.bin,32239,1.135552,11.510976
1042,670e1b3ad3284258a44ca913f61d6065.bin,105234,1.470304,26.457760
1043,c867c2092b554a5fb7a7db226dd7926a.bin,71374,1.428160,14.611264
1044,f8a47b8b93774cee9e2f1d21ebb6e410.bin,92254,1.485216,20.573856
1045,fd5b6a5c4933435e94c3d4ae7ccd08d2.bin,89756,1.475264,15.966624
1046,1e900112bcaa453992d9753b465a7d01.bin,106812,1.546784,22.989216
1047,cf86af90b622499b8214df0024a6ea29.bin,34868,1.401888,10.905344
1048,419069c2cc8f42269ffe622eca310155.bin,59912,1.416896,15.126432
1049,0fae8aae30d44b4faf7a9854eac4bc09.bin,13736,1.031808,8.198432
1050,b0b7ef23a4fb418690e43900525d09ad.bin,90457,1.400256,20.514656
1051,dea7a14fe1df4a73b8582c065b24351f.bin,95122,1.453344,21.264193
1052,00efd8f71327425c8e783a746f88362f.bin,104830,1.380256,32.709728
1053,617899966d3e4fea9042a1f1a26b764e.bin,18130,1.211104,10.101408
1054,2fce73dbf3ce45599bfa5aad1fe40f50.bin,98908,1.439520,24.356895
1055,d11353f29481498487eef6a6661060a4.bin,38518,1.295136,13.269696
1056,c76efd09fff94c32b9a77b0c634856af.bin,114638,1.502304,28.494207
1057,c9efa9b7f6684fc08357f49151990ccd.bin,82315,1.209280,20.771904
1058,4967dbb7fa484682ad75504a986b94b1.bin,92971,1.366240,20.954208
1059,93780af308e34949b05d610601614472.bin,83954,1.327584,20.381985
1060,b8955f608e0742e58fceb96ef66f294c.bin,83811,1.416320,17.416384
1061,a2fada921a7d4141877f4a51328a21af.bin,111823,1.518400,25.232000
1062,1a776100d0974c0b9edc9bb80a842b54.bin,98885,1.495520,21.194464
1063,8ab542ed288e4db5b7080801f63aad51.bin,103706,1.386656,26.483488
1064,856952a195714be0bdd50295c561706d.bin,102319,1.502144,23.472769
1065,9935b3e1d5404e338da4cde9f18bed45.bin,34204,1.361760,9.553952
1066,3615d82e7e8546fea5f181157f42e30b.bin,105852,1.465408,28.569952
1067,f8814501e2df40f68f6969c77e253f52.bin,91145,1.393984,22.318687
1068,3b86f8218554493f928b39824655872a.bin,14915,1.071168,7.579200
1069,07d85f4b3aef4a1d83a7881186284f56.bin,48477,1.272224,12.208512
1070,014a4afe87244310b05f57274f330ddd.bin,38017,1.283200,11.221792
1071,22545686b0f8403dacb13f9d2b6ffd94.bin,102758,1.448096,24.572832
1072,852490943ea64291ae0f85dc0d49825a.bin,101959,1.409568,27.182144
1073,b1303058fa624645b753d7283d70de45.bin,107822,1.461856,24.335520
1074,b6a9d120895e4207a0527ad4b3284d42.bin,18278,1.183232,9.305632
1075,0684698985f54d5c814a5cfdc42a31f5.bin,35083,1.337184,9.799232
1076,cf4d66093d824995b2b56eb08503c663.bin,85079,1.335552,21.742241
1077,fcbae253055f4611baff6f6cfb117699.bin,109009,1.499008,25.523232
1078,1244ad3ad1dd409c96c5158b529c89ef.bin,81798,1.350592,18.482368
1079,dd0789b8c39340289a053eea9e3b16d7.bin,96370,1.430368,19.191488
1080,fae5f53a595c445d8228ca7006fddc14.bin,76047,1.265184,19.358688
1081,692fbe3b8a9a46bd913eff49b9f7103c.bin,105843,1.489888,23.352640
1082,7105472125ff4332b0e1baf93f13459c.bin,96681,1.410208,20.142496
1083,c0e2f27544394606b5edf7b1014705b1.bin,95525,1.370016,22.208927
1084,13a72e775b3244dc934ec260fb858b9e.bin,34011,1.309216,9.812032
1085,6e497a3571db4b1bb9aef7ef9140a8ff.bin,95571,1.427680,19.524416
1086,358fbfb1ebac44878a94f49577c9c658.bin,32858,1.214720,10.086208
1087,51c1eef6e74f405c8510c96358e6126f.bin,80238,1.306112,16.615711
1088,df33634508ce4050ac8e8f982085cbb7.bin,29324,1.117120,9.503488
1089,10bf5ad3053e4675b34667b07128a5bb.bin,82431,1.308064,18.733568
1090,72322fb3df6c4cf0a93cddb8e1778bf9.bin,99300,1.398816,22.065920
1091,e0d414b60892482bb1c6b5d3a93e6648.bin,76467,1.358880,17.081951
1092,ce93f225efbd43ac99b94e885de1b09c.bin,93985,1.345984,25.233856
1093,9f4eea927ef549e19872cf4afd8990f5.bin,104564,1.435680,24.051489
1094,6de71c9651024035831674a178e65de9.bin,53367,1.115872,10.799168
1095,ea653143720a4bf6bdf0b77998f776a0.bin,88149,1.430912,18.625313
1096,e997f8c8d4ac435a8cf0b61d1e964eed.bin,46572,1.400192,10.246496
1097,e0a72ae4bc354aff9264ca5a4ce1f611.bin,33850,1.327200,9.519648
1098,5959d2869d284e3f94fc733eadd28d57.bin,44436,1.347776,13.941824
1099,120214bc9cde47e688d8ec5a3d123cb0.bin,102985,1.460832,21.368864
1100,9ea848e5af8b4f8090f9ee8fa1db74e4.bin,86837,1.400704,16.777727
1101,36648b9ce44d4266a9c1987eafb2bed6.bin,104289,1.488288,21.426657
1102,f753d3f87e5b40af87ff2cbf7c8e7082.bin,97099,1.512576,18.557953
1103,3b971d298409494a8fcbc824745e0f16.bin,102764,1.462912,23.483105
1104,97411da2bf3b42aa8a147a8bf9fb950f.bin,106948,1.424064,26.582239
1105,adcbf5d4a1fb41a08aadf1dea4da8d66.bin,82294,1.303232,15.794752
1106,5a624b8b0bbc4435a57f30b192a0fd46.bin,102015,1.447776,23.833023
1107,91bb8353dea24e0eb219c013b45dcd64.bin,91976,1.427008,22.954847
1108,5028b52519ad4b57b5f075ecf223f4b9.bin,93646,1.409056,18.918240
1109,f868542113014aeab862aa47e088b1ec.bin,34522,1.339808,9.566400
1110,199f19f746b44ac7bcf4ffcc40f7b6a2.bin,111612,1.513792,26.353504
1111,962eba6509994f189ac59e3d8355f15a.bin,81476,1.368736,15.145728
1112,fd6cb4e868754b55becb8e85579b4f74.bin,51882,1.291328,15.677056
1113,00bb84f140c943059a9a1e8e372ddabe.bin,25331,1.001952,10.373664
1114,f546013d4af64c9f9b6b2852799f3a36.bin,93571,1.341376,22.629025
1115,7b173aed71f84d58bd218628ea584190.bin,88757,1.450048,19.326431
1116,c3ab533691c844f2910462bdc732879d.bin,107926,1.461952,26.858400
1117,59f7b9d48e694f45ac2a6e9532c408eb.bin,100224,1.437248,26.972672
1118,113bdf9278314c72b7f8988a67f0dff9.bin,77956,1.261536,18.851295
1119,2021b6b367984ad7b18464a550d0ae8d.bin,29923,1.222688,10.232832
1120,d9b7405eec564f9ba06de97a2e8ba348.bin,110933,1.476960,26.933537
1121,17d883b1780c4fdcae8ca23f409cc484.bin,33915,1.346432,9.746624
1122,604d12ebcf784c3f945189f79262f19c.bin,16792,1.131168,9.047104
1123,797b8557ddfc4cada19fb38cd23fd664.bin,74799,1.335200,16.321888
1124,4911451fd1ed4a5baf65e36cb8b009cd.bin,94245,1.358432,24.074593
1125,96ac55dc15f141b1b6c7ec769dc513e5.bin,66136,1.264704,18.470592
1126,eda82ccd4f3747eab66d9c402317dbc9.bin,85214,1.387648,21.182079
1127,e47d3cd601b5419ab88876f7fec6280d.bin,107040,1.430624,24.448128
1128,f7d0d2a3661d41a097fa607f5c11e5ac.bin,102180,1.404032,22.505119
1129,fcb1422b6f6241939953d032f2cc2ce8.bin,102497,1.527456,23.352991
1130,ffced1bcacb046af9928fe92d99fdb23.bin,84688,1.403328,17.961056
1131,4c3a27cfaff14d6aba675b5f051efc39.bin,60016,1.275712,12.980224
1132,c6456db819ba4738b5d203573c06e67d.bin,64960,1.253376,14.078272
1133,a62913cc73e94f5ca721f41fda89d3ad.bin,67782,1.212992,14.890432
1134,ba0c5d5bb0784010a3be0a34e7a97615.bin,95491,1.478848,20.943169
1135,d597cf6460ff4fafa395a514a4cf1454.bin,82290,1.434656,14.298720
1136,aaace027ec2647b48281f9324acdd446.bin,89788,1.484160,19.018784
1137,5bd85334fdf94fb99c7eaa45d5feba0d.bin,107184,1.513312,23.978687
1138,d6b547f2d5ef4f969280b550bd9ac3fb.bin,102658,1.480896,23.393345
1139,b9ee1bc6c5a24dea896c52970bc5fa6f.bin,97300,1.476736,21.299200
1140,a7831d4d1db54053a501d0418545fee2.bin,101058,1.444320,23.179359
1141,f3d486d23d1a43eabc3ebec9886b8386.bin,104002,1.465856,24.830496
1142,db792f2f25d34cecb4ef462c2a4a8880.bin,107059,1.455072,26.033056
1143,1835a3f7c52240c2b779b6ee8b48c6f7.bin,50415,1.393792,13.567072
1144,c11fe9bca8244a36b2749a7627d2addb.bin,57100,1.321056,16.177824
1145,e35644b0b014475287656d2a84e7dcd2.bin,88251,1.274144,17.500608
1146,a3a642471c514dcaa0d1c9c349f16557.bin,45073,1.284832,15.869824
1147,e624c4c42d3b4497adfd05bca48aa428.bin,74842,1.356128,14.882432
1148,bb05f4d61f124d5f9c520967ce0544f6.bin,112276,1.499968,29.320929
1149,33e425970fae4f978ae70a92371e86bd.bin,95174,1.388768,21.483681
1150,c49a39d8f51d41dabd03de50bbcf06d9.bin,82108,1.313248,22.045504
1151,d849f5a053f741e6a5f09983cf036225.bin,105328,1.466976,25.248575
1152,21b002c73dc142ec8e0e29c3f9353e68.bin,74163,1.456256,17.213312
1153,98db55f2b560424595f3b720122aa8fe.bin,128404,1.538400,33.759998
1154,acfe7cd9adad49f1a2e77fc10ff448a1.bin,110850,1.487904,29.367264
1155,f0890b4cf8ca4ee593cc7ceb21645c60.bin,95495,1.430688,24.876032
1156,d9ee4255af8d4f5fa0897890d2187c74.bin,49200,1.437632,10.431104
1157,0d28a80a8d574418810e9aa656347e62.bin,74510,1.269408,17.642336
1158,2cdbffa384a5478babff79039cac4e75.bin,92096,1.345216,21.438881
1159,e6bf9e3dc50149ba8cdce44e52f82fb9.bin,32752,1.216736,10.893984
1160,77673232b11a4e85acc28a1a5bb1c289.bin,116769,1.560512,25.847168
1161,2c1f8867c60b44f09ee37b5df1d1ad24.bin,105409,1.437344,28.966816
1162,47f40eb09dcb40b9888d81fb4b872ac4.bin,81242,1.346848,15.436448
1163,02e64ee9e41b4e22898f027302a67849.bin,105401,1.419744,28.234304
1164,dd8165825b8e4514aafd5b92fd9a3d6e.bin,100391,1.453824,24.000353
1165,b07273055da64823bcc2ede3f06ad3b7.bin,65317,1.216128,16.510496
1166,a06bcad997144dcb82ca925d698c11cd.bin,70392,1.281440,16.184511
1167,c3ab884d58ff4822b6debfdbae4ef0a5.bin,87261,1.489472,15.992320
1168,247d0121603049bd91f5a7e39f3ec037.bin,109888,1.510912,28.912128
1169,852e22dbdbbf422e99224c488d7618bf.bin,18038,1.187328,10.005504
1170,e9a4cb5ca2e543f5a62871be68329183.bin,66702,1.250464,15.668608
1171,51121ed7398d4fa893b1b76f347adc12.bin,106090,1.376192,23.930784
1172,c567f9b8e9f34817acdc9c49d791c557.bin,94355,1.430816,22.751007
1173,be3c96f9edb84d99a2a418a437a5ac40.bin,53965,1.156832,14.592864
1174,20a964781c964fbdbc709a14955cbd24.bin,92834,1.441536,21.503136
1175,492da4bac888462f817798f52a82bfeb.bin,35764,1.401216,9.976768
1176,08d4e366f727495a91c8d1e33f4257c9.bin,111289,1.556672,26.106688
1177,ae8a5000d89c4c998a5d6bf95ba2ace9.bin,89268,1.436352,25.900928
1178,6f6010108c3541bca021e4b8f6c68caf.bin,82381,1.409664,16.860832
1179,e9dee57addc44ab391d5f9f0f9d64488.bin,34994,1.237088,11.672480
1180,d968a5eaaae446f6848302351550dd71.bin,108746,1.503264,25.680576
1181,67fa7b67228546379e22d0481e3d0331.bin,85405,1.376000,20.082336
1182,82d9b1119e244445a04d50dca994ed8c.bin,94002,1.474176,22.071873
1183,58f2acc01a7047e29ef781b5f4f649ba.bin,29857,1.121120,9.646848
1184,b1e9743b56a3421b92120ad4cd2edb2c.bin,76722,1.356704,14.542176
1185,94d3fc9d266743588dca2efc73d9fbce.bin,87558,1.387360,19.623009
1186,b8bd7bcd5d13446d8ae3be083f09fea5.bin,96754,1.441888,21.500481
1187,4f6df7531aa04569988adf425adfd021.bin,113311,1.455744,33.034721
1188,b7eb72af006b4110a0c899e556b993e0.bin,103039,1.514560,25.782528
1189,e0233c48f9714711b8fa97ee05b4a8a2.bin,93300,1.489728,19.114304
1190,599096ee01454046b0a77feb061477f0.bin,92133,1.403904,20.830849
1191,3d905993341a42da8a4a951fb439682b.bin,94576,1.396128,19.350945
1192,6cd9c11f733a4e68933766d12fd96488.bin,91549,1.518624,17.517056
1193,93071f98339b40279937bafd206cb42e.bin,30911,1.144288,10.919168
1194,9dc543d83c6542aa99b8eeedc3a098c3.bin,100002,1.450880,23.462433
1195,cba4c5078d8e40138b80902278069671.bin,98682,1.459936,23.936064
1196,8b52e309b5144f7880725db89ec38956.bin,93311,1.550432,18.588352
1197,e39400ef772142919c70b68f77780294.bin,29513,1.099360,11.359808
1198,299d190b94bf4dedb365f58f97c53c70.bin,35246,1.336992,9.842336
1199,4c1be72a4c89421eb18a303c284828df.bin,102393,1.527392,22.922560
1200,49c12fc973144e70be8590b130500f32.bin,30307,1.216064,9.593472
1201,27f42a55215f4223a01afa79fcda72e6.bin,88209,1.356512,22.555777
1202,67a2888b2d7d4891b76db1a184e6f2f3.bin,91332,1.427264,19.187584
1203,c05110b8ec93423dbf2f39b916f16979.bin,50007,1.278240,14.731936
1204,087a5a6b01fd420da3e3412e6dd3ab76.bin,35658,1.319200,9.604736
1205,e59d473a2d8244d49f874c2e139d0362.bin,107607,1.419680,24.751137
1206,04720abe20094543bec51f2a0e0ff6a1.bin,108712,1.535360,23.050495
1207,fa0391dcc3dd4dbbaa29cbafbea7bbf0.bin,82150,1.410528,18.444704
1208,b93e282884024fa7aaebf546f0a3a7f9.bin,97124,1.455392,21.246304
1209,a2b34ea2076d4f5d9610bba842d21536.bin,106222,1.459328,26.219072
1210,113f0ef12c2d455ebd676580a8bb9d57.bin,36839,1.258688,13.556032
1211,1ce20a30e8e847e5b7077401b25ac788.bin,40164,1.329344,15.361024
1212,a2082422ce9449d8aac9d5372e99f307.bin,93142,1.495328,19.837601
1213,0fe5ba3f01ad436f9a5403efabdb1a1d.bin,33740,1.352448,9.463840
1214,41e55a08b2dd4bb0836017b43cd181b3.bin,34951,1.325536,9.786976
1215,68df1fb2d0574a308cd3eb083a26462d.bin,94878,1.397344,21.410656
1216,1e6f6e90ec654248926d03aaa42a120d.bin,92206,1.333184,19.914400
1217,52d62696a9bd45d786ace56d2cfee529.bin,84106,1.367808,18.162144
1218,def7171a2b66442693a7987b2df87b10.bin,105657,1.466176,22.779873
1219,848fb5c0cb3e4dad8038ac0c0205d0d2.bin,73310,1.271744,14.917984
1220,53634328fddd46e883f7e1d6ccb7b059.bin,104318,1.480992,23.957121
1221,37014a00aea44407aca48ac717bdfcac.bin,87184,1.383104,21.488192
1222,903a1118996f4c9681ccbbea93ecbf1f.bin,104120,1.533920,21.675615
1223,9150678870764c1b87a649a25939c61b.bin,86003,1.382496,20.358368
1224,a27511294c014c34bea679aae0d35735.bin,108956,1.456288,25.331903
1225,4305999c65934df6b503ad4eb90f5648.bin,102537,1.458016,24.229536
1226,8e017cbbe6dc48c6b025f364941543f1.bin,91877,1.433152,23.769920
1227,bd5f50d1b5ce496f9c86018e9681c854.bin,96159,1.370592,25.046272
1228,8e46878ced734164aae0e83567aa02a5.bin,16765,1.161216,6.604352
1229,119423a885cc4ef69b7d191422fd4d75.bin,98755,1.433760,23.865984
1230,fcb195021b24470e95b67b8005363338.bin,83163,1.299136,18.994112
1231,b776d972925444f3bb4b1a0c3b7391dd.bin,98276,1.445280,23.156063
1232,9fde5c65b052434db6325e3010f5d1b4.bin,86037,1.363584,20.062624
1233,fe2427d40c2741a5a41207cd031c27ba.bin,78309,1.266656,18.563265
1234,5ded7d74daf24c3e8dc28db3145c2366.bin,114827,1.452096,29.928991
1235,98f5dd32944b4ad087e9fb9844e490e6.bin,113017,1.468608,27.335424
1236,180a0a37340d4cd98196e43cadf926db.bin,92397,1.434528,18.787201
1237,33c050305be04c6489a4c61f09e40123.bin,119467,1.514880,33.530113
1238,0c43bcd9eafa4b8c89c371cb311bf938.bin,110126,1.417600,28.886911
1239,fd12f683aa444ceea85633f5f72b7d3d.bin,83913,1.315744,20.303425
1240,fb379ed511424ef8bec6e9a7e67b3c92.bin,104689,1.463104,21.509344
1241,29d2ae0d71504196a577d40fc1faf556.bin,74486,1.238944,17.314528
1242,99f395561f6e426987e2c2086d14d5a9.bin,96368,1.407488,23.386433
1243,410dea74acf640189bdf89c5b0f64265.bin,89570,1.418464,18.147648
1244,5827324b89304b6a86de9fa501b2c7c6.bin,91664,1.347424,24.288033
1245,c6cebadf8a424dbb8931d5747a1af9b2.bin,72730,1.334400,13.717344
1246,53bc14f0ee1f459e96250c3f631eeba4.bin,92070,1.427392,20.779072
1247,0aaca2f368ea4089a3e025efcae32588.bin,44725,1.204096,15.913120
1248,cc646e760f544fc9b34a4f47a2283ee6.bin,100404,1.456192,22.637024
1249,830918fdec6e44d4afabee18f373168c.bin,96043,1.369856,23.170624
1250,f55ddd57d92944fdbfd0da838aaaf5b0.bin,109361,1.497312,26.919424
1251,5c6c12c50bce465b983194d0ebe5a801.bin,95896,1.432864,21.788033
1252,d6f9027a85474ee4bbd4103cc7619f4f.bin,107784,1.477760,28.284737
1253,b6fd3363ce6946d9ac46893e8a217a19.bin,96940,1.438208,22.058529
1254,bfe534d72d984d99be6d8f40f7e53085.bin,56232,1.226336,11.858784
1255,00ec13f22fba455e8006c2293cc29428.bin,130263,1.510656,35.015202
1256,b703e37c5f4941a29839b6b77a88f9b2.bin,91649,1.414016,21.295361
1257,6d24000d98854d99b5af251bfdf31561.bin,108797,1.461376,23.939552
1258,42c250251b504ee8a5f1e49def135715.bin,18389,1.161376,9.561088
1259,868280bdd9bf4ec49d2dd6d4880d4bee.bin,98914,1.432192,23.181343
1260,f335c27059304aaf8476c5b1bc5f9591.bin,90519,1.448928,19.773632
1261,97f6b5ff188c4efda270b04d93b953e5.bin,95540,1.475680,18.885216
1262,52e0fc73e08b43d88848a37baeace700.bin,112759,1.473184,29.227392
1263,475a324f563849cab9623619073fdf81.bin,67814,1.227520,14.923904
1264,0dc3d1fb0dcd4e19a2b8f6a32c9ebdcc.bin,42757,1.309152,13.863232
1265,ef661945febb4f4b9f11bea17dd55c63.bin,92430,1.385984,24.950912
1266,d8c1640ec61545e59e843c68cce3833e.bin,66284,1.393664,13.685056
1267,cace69bf004d4b46aad8f843097f4079.bin,55289,1.349696,11.406368
1268,0d0e2e74c61141a2b3597e0f2c291b3b.bin,103820,1.434336,25.120447
1269,1981ee55006c4e00823d29de105d1680.bin,79032,1.326432,20.442017
1270,07984a39f9b042819fd93ef41e4c0981.bin,99011,1.468320,22.540257
1271,ed52e131d60e4e309cb0e9830ba337b7.bin,102755,1.468352,24.909632
1272,a4fa9d49433944d893b977da960fc458.bin,44033,1.369088,15.673856
1273,c4389c26256946beab9f17c1afb13591.bin,82416,1.303232,16.507135
1274,2a965239bc5f4ceda7369d0325c52377.bin,86588,1.351488,18.795839
1275,98ed36568ff04788807662cc63893caa.bin,52330,1.298112,15.803488
1276,17cdd19d7f8d4377be422017a5a7f425.bin,88704,1.411008,20.399361
1277,453eb1d22e3147a183224ebd756a9c57.bin,69597,1.210240,17.232000
1278,dbaed05362384292b62080dbf03eb0c8.bin,90919,1.469472,18.761536
1279,43cfc03be6f842ae8942c995f8e3f2fb.bin,17485,1.197856,11.281440
1280,e7dde70429914491af56d7aad3d9aaf1.bin,40683,1.334240,9.627136
1281,392894fdef614dd99b3e8a46b7483b17.bin,102901,1.473120,27.979904
1282,61d47d1198184bfdaa6777e9448d825d.bin,111687,1.503200,28.809055
1283,9c9f22a58fdc45f2b8a119cda3554f1f.bin,102814,1.382048,27.337503
1284,cee883729e3545c28aff734573ebc672.bin,34230,1.315104,9.605760
1285,6be3fbcf5c224508adb27b4b703b6625.bin,37286,1.428704,11.182752
1286,ec267497a5fc4158b20f9314d30a0d68.bin,104605,1.418624,27.666719
1287,0abca7b8b2314d82b25444ce6f80bb4e.bin,62275,1.223136,13.976800
1288,915e9d78c1eb4bc7a75fbd9d672be158.bin,110844,1.455488,30.468384
1289,69b3d34740f049ada3f88e9866aa46d4.bin,37259,1.327680,10.032544
1290,b103a06d72194214a8bb1b39b2c1cddf.bin,73030,1.236064,18.309313
